pair_id,adr_ticker,underlying_ticker,open_date,close_date,duration_days,adr_open_price,adr_cover_price,local_open_price_usd,local_close_price_usd,local_return,adr_return,roce,ruce,roll_cost_pct,borrow_cost,fx_open,fx_close,fx_pnl,roce_net,ruce_net,ruce_net_fx,close_reason,was_aborted
755020__929593,755020,929593,2023-06-14,2023-06-20,6,7.413186526255,7.84530777531375,7.211888108734955,7.881939293592019,0.09290925964942601,-0.058290891174574214,0.03461836847485179,-0.02367252269972242,0.010091,0.000164,0.1278535261,0.127783273,-0.000549,0.03445398491320796,-0.023836906261366256,-0.0232360430833736,convergence,False
519310__930378,519310,930378,2023-02-13,2023-02-16,3,11.617625767383503,11.5224715726165,5.814733608986741,5.796772204423412,-0.0030889471076662235,0.00819050266140857,0.005101555553742348,0.013292058215150919,0.011061000000000001,8.2e-05,0.0075123008,0.0074657503,-0.006197,0.00501936377292043,0.013209866434329,0.01942581340588312,convergence,False
519310__930378,519310,930378,2023-06-02,2023-06-05,1,10.800682212500002,10.9737815,0.0,0.0,0.0,-0.016026699433825016,-0.016026699433825016,-0.03205339886765003,0.011061000000000001,0.0,0.0,0.0,0.0,-0.016026699433825016,-0.03205339886765003,-0.03205339886765003,overnight_abort,True
519310__930378,519310,930378,2023-09-20,2023-09-21,1,11.276814375,10.923900674999999,0.0,0.0,0.0,0.03129551380950189,0.03129551380950189,0.06259102761900379,0.011061000000000001,0.0,0.0,0.0,0.0,0.03129551380950189,0.06259102761900379,0.06259102761900379,overnight_abort,True
516495__932074,516495,932074,2023-01-30,2023-02-02,3,22.032568069624002,22.568724954342,10.972966166530773,11.353672860911697,0.03469496657541313,-0.02433474314132218,0.010360223434090949,-0.01397451970723123,0.012109,8.2e-05,0.0076860997,0.0077721214,0.011192,0.01027803165326903,-0.014056711488053148,-0.02550869678594886,convergence,False
516495__932074,516495,932074,2023-04-24,2023-04-25,1,24.770926870564,24.88729596453,0.0,0.0,0.0,-0.004697809434990693,-0.004697809434990693,-0.009395618869981385,0.012109,0.0,0.0,0.0,0.0,-0.004697809434990693,-0.009395618869981385,-0.009395618869981385,overnight_abort,True
516495__932074,516495,932074,2023-04-28,2023-05-02,4,25.38392053547,24.87735,12.760556641020456,12.614107146843955,-0.01147673242605423,0.019956355235281675,0.008479622809227445,0.02843597804450912,0.012109,0.00011,0.0072729917,0.0073230566,0.006884,0.008370033768131554,0.02832638900341323,0.021568238514891456,convergence,False
516495__932074,516495,932074,2023-06-29,2023-06-30,1,28.197660350188002,27.962148365658003,0.0,0.0,0.0,0.008352181762783356,0.008352181762783356,0.01670436352556671,0.012109,0.0,0.0,0.0,0.0,0.008352181762783356,0.01670436352556671,0.01670436352556671,overnight_abort,True
26981M__26030V,26981M,26030V,2023-03-14,2023-03-15,1,66.984459375,64.91119575,0.0,0.0,0.0,0.030951412377507086,0.030951412377507086,0.06190282475501417,0.010967000000000001,0.0,0.0,0.0,0.0,0.030951412377507086,0.06190282475501417,0.06190282475501417,overnight_abort,True
26981M__26030V,26981M,26030V,2023-03-20,2023-03-23,3,64.054204882025,64.58235288202499,3.173462527765737,3.2421907657804776,0.021657176479448873,-0.008245329107944281,0.013411847371504592,0.005166518263560311,0.010967000000000001,8.2e-05,0.1274534827,0.1273958331,-0.000452,0.013329655590682674,0.005084326482738393,0.005546650297638659,convergence,False
26981M__26030V,26981M,26030V,2023-06-01,2023-06-12,11,59.7390981214875,61.742372475412495,3.0362563098917446,3.0951973878955754,0.019412418448274005,-0.03353372275307982,-0.014121304304805817,-0.04765502705788564,0.010967000000000001,0.000301,0.1275908893,0.1276259078,0.000274,-0.014422674167819515,-0.04795639692089934,-0.04823610732132488,convergence,False
26981M__26030V,26981M,26030V,2023-07-07,2023-07-18,11,57.93277261095,57.985610614462495,2.867216826380514,2.912312734685343,0.01572811232478595,-0.0009120572196212148,0.014816055105164736,0.013903997885543522,0.010967000000000001,0.000301,0.1277489922,0.1279852512,0.001849,0.014514685242151038,0.013602628022529824,0.01172760800389688,convergence,False
26981M__26030V,26981M,26030V,2023-07-24,2023-07-27,3,59.2774914031,59.938717146075,2.988584893198454,3.031481129893172,0.014353360613025553,-0.011154752458711826,0.003198608154313727,-0.007956144304398099,0.010967000000000001,8.2e-05,0.1280131102,0.1281632221,0.001173,0.0031164163734918094,-0.008038336085220017,-0.009226403205709634,convergence,False
151440__916546,151440,916546,2023-06-28,2023-06-29,1,7.652981760602399,7.626957900903601,0.0,0.0,0.0,0.003400486308848889,0.003400486308848889,0.006800972617697778,0.015264,0.0,0.0,0.0,0.0,0.003400486308848889,0.006800972617697778,0.006800972617697778,overnight_abort,True
151440__916546,151440,916546,2023-07-10,2023-07-14,4,7.7231922996988,7.9160843212048,7.656214627329421,7.955193111749459,0.039050431443341804,-0.02497568544467329,0.014074745998668516,-0.010900939446004773,0.015264,0.00011,0.1277620511,0.1279762542,0.001677,0.013965156957572625,-0.011010528487100664,-0.01274966224173988,convergence,False
151440__916546,151440,916546,2023-07-24,2023-07-27,3,8.3249998006024,8.3447894603012,8.243551322532564,8.432451132716414,0.022914858268367835,-0.0023771363570925107,0.020537721911275324,0.018160585554182814,0.015264,8.2e-05,0.1280131102,0.1281632221,0.001173,0.020455530130453408,0.018078393773360898,0.016880298950236863,convergence,False
151440__916546,151440,916546,2023-10-09,2023-10-12,3,7.041144741506,7.0487048609036,6.918623931835056,7.048198541048763,0.01872837871957282,-0.0010737060059332112,0.01765467271363961,0.016580966707706396,0.015264,8.2e-05,0.1278886906,0.1278143163,-0.000582,0.017572480932817693,0.01649877492688448,0.017091566190419835,convergence,False
