date,rolling_sharpe_252d
2018-08-17,3.6818932916754297
2018-08-20,3.7360924329699174
2018-08-21,3.743725807985722
2018-08-22,3.7427248288510047
2018-08-23,3.7984311326845184
2018-08-24,3.8308905362827517
2018-08-27,3.8661438213096444
2018-08-28,3.856859277427542
2018-08-29,3.851725338543278
2018-08-30,3.8394495223398835
2018-08-31,3.8455861206743633
2018-09-04,3.164224497388798
2018-09-05,3.160556161534662
2018-09-06,3.1636571954097965
2018-09-07,3.158778265591166
2018-09-10,3.1341719357974567
2018-09-11,3.139284141051891
2018-09-12,3.288339588178373
2018-09-13,3.261792210223643
2018-09-14,3.274988847320184
2018-09-17,3.2795351551064873
2018-09-18,3.2312014196797487
2018-09-19,3.199230802529516
2018-09-20,3.1099896600237944
2018-09-21,3.2103466137975345
2018-09-24,3.2021374215151885
2018-09-25,3.2457827844045712
2018-09-26,3.236184156007535
2018-09-27,3.42121756341201
2018-09-28,3.343271626225338
2018-10-01,3.2931644551998738
2018-10-02,3.2882835324314446
2018-10-03,3.3067259228178054
2018-10-04,3.296557649024956
2018-10-05,3.260590698895599
2018-10-08,3.2272119902578655
2018-10-09,3.231412102878059
2018-10-10,3.2346892947608215
2018-10-11,3.2079114060339378
2018-10-12,3.225605041185175
2018-10-15,3.224408205069864
2018-10-16,3.2735239309023276
2018-10-17,3.438052424975531
2018-10-18,3.49644862516351
2018-10-19,3.4567036991721736
2018-10-22,3.4650359210916624
2018-10-23,3.4786549635668518
2018-10-24,3.5767118292381137
2018-10-25,3.4106143549884917
2018-10-26,3.4392794688199464
2018-10-29,3.525401953066681
2018-10-30,3.4098686133467004
2018-10-31,3.461478665772642
2018-11-01,3.367776798489293
2018-11-02,3.5282083203301395
2018-11-05,3.4930900831876044
2018-11-06,3.508535350186922
2018-11-07,3.482965065602808
2018-11-08,3.5142705549234767
2018-11-09,3.5075233808202593
2018-11-12,3.667493288222977
2018-11-13,3.62712038699972
2018-11-14,3.5299345698601607
2018-11-15,3.5305616449487216
2018-11-16,3.5940990281171037
2018-11-19,3.606137755221427
2018-11-20,3.555470161569675
2018-11-21,3.5042747578096445
2018-11-23,3.501243896386343
2018-11-26,3.484224279442335
2018-11-27,3.496573570786802
2018-11-28,3.4801153383218772
2018-11-29,3.472587947696981
2018-11-30,3.453598946118383
2018-12-03,3.480655825097584
2018-12-04,3.5193028928877537
2018-12-06,3.5538634060148118
2018-12-07,3.5761187189342
2018-12-10,3.537102489961995
2018-12-11,3.5581402396395343
2018-12-12,3.553473256753432
2018-12-13,3.5425117919572906
2018-12-14,3.5302933628982895
2018-12-17,3.5505215222212776
2018-12-18,3.530115336634376
2018-12-19,3.5362855405245024
2018-12-20,3.5104870677715247
2018-12-21,3.5899582481348435
2018-12-24,3.584593853502609
2018-12-26,3.5501800256989133
2018-12-27,3.53110039487707
2018-12-28,3.543573158715124
2018-12-31,3.5162525349062417
2019-01-02,3.504999045491453
2019-01-03,3.559955727088315
2019-01-04,3.4181019982039795
2019-01-07,3.3762747862375133
2019-01-08,3.4006985202686697
2019-01-09,3.503043791711214
2019-01-10,3.422677694842021
2019-01-11,3.449110040257554
2019-01-14,3.420924794030229
2019-01-15,3.4265013154659245
2019-01-16,3.404232411956324
2019-01-17,3.096360948353218
2019-01-18,3.210856120869641
2019-01-22,3.2895366405297786
2019-01-23,3.267113205097214
2019-01-24,3.279572383577151
2019-01-25,3.2650994326846092
2019-01-28,3.3329198908525366
2019-01-29,3.3166315076873594
2019-01-30,3.0707300848024595
2019-01-31,3.1706695572067622
2019-02-01,3.2116571863574195
2019-02-04,3.188390155313426
2019-02-05,3.2022906739595416
2019-02-06,3.185597125690727
2019-02-07,3.051134411749151
2019-02-08,3.0769088753873413
2019-02-11,2.9572100794691303
2019-02-12,2.8723419104236765
2019-02-13,2.942739187666438
2019-02-14,2.9623194182175783
2019-02-15,3.040900608150236
2019-02-19,3.0071996781475097
2019-02-20,3.0140502518594654
2019-02-21,3.004748660568695
2019-02-22,3.003068470152644
2019-02-25,3.0313603431802374
2019-02-26,3.032286635013897
2019-02-27,3.0107818433573943
2019-02-28,2.9789684420203675
2019-03-01,3.011077183208213
2019-03-04,2.9767448278458932
2019-03-05,3.020800578378993
2019-03-06,3.047178101407831
2019-03-07,3.029048913799436
2019-03-08,3.020820965631547
2019-03-11,2.9693960505129215
2019-03-12,3.0254362424805468
2019-03-13,3.0226224861124322
2019-03-14,3.012598839838888
2019-03-15,3.0051153846214094
2019-03-18,3.022488860238299
2019-03-19,3.023548467749918
2019-03-20,3.028384793176236
2019-03-21,3.0611288766441382
2019-03-22,3.0539408423025303
2019-03-25,3.0455050973210764
2019-03-26,3.051826352518817
2019-03-27,3.061061354103705
2019-03-28,3.062148651894707
2019-03-29,3.0858777413743272
2019-04-01,3.139079795658248
2019-04-02,3.136253543217434
2019-04-03,3.1960948742095434
2019-04-04,3.167726738793187
2019-04-05,3.203009815202561
2019-04-08,3.1025570106443703
2019-04-09,2.942430569614148
2019-04-10,2.7454524743542317
2019-04-11,2.6325859849372293
2019-04-12,2.613539816792898
2019-04-15,2.6676626692508267
2019-04-16,2.855509667490681
2019-04-17,2.852791955736963
2019-04-18,2.844906317104419
2019-04-22,2.8478420892570475
2019-04-23,2.851046920221668
2019-04-24,2.87001784273027
2019-04-25,2.868540575081034
2019-04-26,2.86515256993055
2019-04-29,2.88106695649552
2019-04-30,2.8660320028075876
